id_x,Poster_Link,Series_Title,Released_Year,Certificate,Runtime,IMDB_Rating,Overview,Meta_score,No_of_Votes,Gross,id_y,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
872,"https://m.media-amazon.com/images/M/MV5BMWM1ZDhlM2MtNDNmMi00MDk4LTg5MjgtODE4ODk1MjYxOTIwXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX67_CR0,0,67,98_AL_.jpg",the quiet man,1952,Passed,129 min,7.7,"A retired American boxer returns to the village of his birth in Ireland, where he falls for a spirited redhead whose brother is contemptuous of their union.",,34677,10550000.0,3109,The Quiet Man,7.309,461,Released,1952-07-21,3800000,129,False,/wUETmGLEmVT00iAIjAeZwSdjMxH.jpg,1750000,,tt0045061,en,the quiet man,"An American man returns to the village of his birth in Ireland, where he finds love and conflict.",18.309,/u3B1hVKHE56yBRoxF3Nk9uxHdYN.jpg,Action... Excitement... Romance... Fill the Screen!,"Romance, Comedy, Drama",Republic Pictures,United States of America,"English, Irish","countryside, fight, brother, widow, boxer, beer, love, rural area, cottage, train, ireland, dowry, technicolor, return to birthplace, temper"
873,"https://m.media-amazon.com/images/M/MV5BMTU5NTBmYTAtOTgyYi00NGM0LWE0ODctZjNiYWM5MmIxYzE4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",the day the earth stood still,1951,U,92 min,7.7,An alien lands and tells the people of Earth that they must live peacefully or be destroyed as a danger to other planets.,,76315,,10200,The Day the Earth Stood Still,5.598,3133,Released,2008-12-10,233093859,104,False,/psEQLUAG7Wwk5L2jj8ZONCCvkjO.jpg,80000000,,tt0970416,en,the day the earth stood still,"A representative of an alien race that went through drastic evolution to survive its own climate change, Klaatu comes to Earth to assess whether humanity can prevent the environmental damage they have inflicted on their own planet. When barred from speaking to the United Nations, he decides humankind shall be exterminated so the planet can survive.",26.564,/mrw9NShY6I2FgXwk8Ge437pn08N.jpg,12.12.08 is the Day the Earth Stood Still,"Drama, Science Fiction, Thriller","Dune Entertainment III, Earth Canada Productions, Hammerhead Productions, 3 Arts Entertainment, 20th Century Fox","Canada, United States of America","Mandarin, English","spacecraft, government, panic, extraterrestrial technology, ultimatum, evacuation, tank, alien, remake, ufo, end of the world, social commentary, giant robot, power outage, interrogation, environmentalism, threat, alien contact, central park, messenger, nanobots, disintegration"
873,"https://m.media-amazon.com/images/M/MV5BMTU5NTBmYTAtOTgyYi00NGM0LWE0ODctZjNiYWM5MmIxYzE4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",the day the earth stood still,1951,U,92 min,7.7,An alien lands and tells the people of Earth that they must live peacefully or be destroyed as a danger to other planets.,,76315,,828,The Day the Earth Stood Still,7.472,989,Released,1951-09-28,1850000,92,False,/gdbiItlBZ5Fdr5tRnlrozkbKknW.jpg,995000,,tt0043456,en,the day the earth stood still,An alien and a robot land on Earth after World War II and tell mankind to be peaceful or face destruction.,46.696,/x2DquTpLTq54aPFDnqlwY7apCC3.jpg,From out of space... A warning and an ultimatum,"Drama, Science Fiction, Thriller",20th Century Fox,United States of America,"English, French","spacecraft, flying saucer, peace, remote control, ufo, social commentary, giant robot, black and white, military, physics professor, humanity, alien technology, mathematical equation"
874,"https://m.media-amazon.com/images/M/MV5BYzM3YjE2NGMtODY3Zi00NTY0LWE4Y2EtMTE5YzNmM2U1NTg2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX67_CR0,0,67,98_AL_.jpg",the african queen,1951,PG,105 min,7.7,"In WWI Africa, a gin-swilling riverboat captain is persuaded by a strait-laced missionary to use his boat to attack an enemy warship.",91.0,71481,536118.0,488,The African Queen,7.363,851,Released,1952-01-07,10750000,105,False,/eE01BWyY5jjchTIbHwRLjRgOQHD.jpg,1000000,,tt0043265,en,the african queen,"At the start of the First World War, in the middle of Africa’s nowhere, a gin soaked riverboat captain is persuaded by a strong-willed missionary to go down river and face-off a German warship.",17.167,/2Ypg0KhQfFYWILelvHGtSHHR0dk.jpg,The greatest adventure a man ever lived… with a woman!,"Romance, Adventure","United Artists, Independent Film Distributors, Romulus Films","United Kingdom, United States of America","English, Swahili","world war i, faith, africa, missionary, boat, river, hope, patriotism, hippopotamus, giraffe, methodist church, animal species, moqukito, boat wedding, leech, gin, tanzania, congo, man woman relationship, technicolor"
874,"https://m.media-amazon.com/images/M/MV5BYzM3YjE2NGMtODY3Zi00NTY0LWE4Y2EtMTE5YzNmM2U1NTg2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX67_CR0,0,67,98_AL_.jpg",the african queen,1951,PG,105 min,7.7,"In WWI Africa, a gin-swilling riverboat captain is persuaded by a strait-laced missionary to use his boat to attack an enemy warship.",91.0,71481,536118.0,798573,The African Queen,0.0,0,Released,1977-03-18,0,50,False,,0,,tt0075639,en,the african queen,"After the events of The African Queen (1951), Charlie and Rose are recaptured by the Germans and forced to tug one of their big cannons that could bring the Nazis victory against the local Allied forces.",0.6,/ryaY5ro5As0FgOh3Zaf2n38BVrw.jpg,,"TV Movie, Drama, War",CBS Television Network,United States of America,English,"world war ii, sequel, failed tv pilot"
875,"https://m.media-amazon.com/images/M/MV5BYWUxMzViZTUtNTYxNy00YjY4LWJmMjYtMzNlOThjNjhiZmZkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",gilda,1946,Approved,110 min,7.7,A small-time gambler hired to work in a Buenos Aires casino discovers his employer's new wife is his former lover.,,27991,,3767,Gilda,7.557,513,Released,1946-04-25,6000000,110,False,/ykN6BZ6UW8ooqH8TN4C0ttfhpuO.jpg,2000000,,tt0038559,en,gilda,"A gambler discovers an old flame while in Argentina, but she's married to his new boss.",12.578,/46eKPjoWEyNBAQKDoXEcDFBcaUw.jpg,There NEVER was a woman like Gilda!,"Romance, Drama, Thriller",Columbia Pictures,United States of America,"English, French, German, Spanish","jealousy, casino, penalty, nightclub, buenos aires, argentina, tricks, patent, film noir, argentina, extramarital affair"
875,"https://m.media-amazon.com/images/M/MV5BYWUxMzViZTUtNTYxNy00YjY4LWJmMjYtMzNlOThjNjhiZmZkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",gilda,1946,Approved,110 min,7.7,A small-time gambler hired to work in a Buenos Aires casino discovers his employer's new wife is his former lover.,,27991,,996576,Gilda,0.0,0,Released,1956-07-13,0,0,False,,0,,tt0359328,ty,gilda,"Destroyed during a fire that ravaged Sampaguita’s archives. Gilda tells the story of a poor squatter who carried her invalid mother while begging on the streets for money. As she lives under the abusive hand of her mother’s lover, Gilda dreams of becoming a singer.",1.341,/5vrvqD1tmU5KjFJiiXQEVDmrAww.jpg,HER OBSESSION WAS POWER AND REVENGE - DID IT BRING FULFILLMENT OR FRUSTRATION? SEE! THE SCREEN’S MOST TALKED-ABOUT DRAMATIC ACTRESS -  OPPOSITE SAMPAGUITA’S 1ST STAR OR 1956 !,Drama,Sampaguita Pictures,Philippines,Tagalog,rags to riches
875,"https://m.media-amazon.com/images/M/MV5BYWUxMzViZTUtNTYxNy00YjY4LWJmMjYtMzNlOThjNjhiZmZkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",gilda,1946,Approved,110 min,7.7,A small-time gambler hired to work in a Buenos Aires casino discovers his employer's new wife is his former lover.,,27991,,1388379,Gilda,0.0,0,Released,1977-01-01,0,0,False,,0,,,pt,gilda,,0.65,,,Documentary,,Brazil,Portuguese,
876,"https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_UX67_CR0,0,67,98_AL_.jpg",fantasia,1940,G,125 min,7.7,A collection of animated interpretations of great works of Western classical music.,96.0,88662,76408097.0,756,Fantasia,7.359,2795,Released,1940-11-13,76411819,124,False,/yRDU00odN8kHIFJQobkoCKcL6Le.jpg,2280000,http://movies.disney.com/fantasia,tt0032455,en,fantasia,"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again.",28.494,/5m9njnidjR0syG2gpVPVgcEMB2X.jpg,The most sensational sound you'll ever see!,"Animation, Family",Walt Disney Productions,United States of America,English,"classical music, orchestra, musical, cartoon mouse, wizard, live action and animation"
876,"https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_UX67_CR0,0,67,98_AL_.jpg",fantasia,1940,G,125 min,7.7,A collection of animated interpretations of great works of Western classical music.,96.0,88662,76408097.0,459158,Fantasy,7.0,2,Released,2016-03-11,0,9,False,,0,,tt5437132,fi,fantasia,In 1989 a country boy doesn't want to eat potatoes at home. He wants to introduce something more exotic to his parents. One day he takes his savings and his moped to a pizzeria in town.,0.6,/1RjM5ipChXlK5qWNmtTQBurQyyR.jpg,,Comedy,It's Alive Films,Finland,Finnish,"countryside, pizza, moped, finland, 1980s"
876,"https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_UX67_CR0,0,67,98_AL_.jpg",fantasia,1940,G,125 min,7.7,A collection of animated interpretations of great works of Western classical music.,96.0,88662,76408097.0,983453,Fantasia,10.0,1,Released,2022-06-03,0,0,False,,0,,,en,fantasia,,0.6,/eBZ3hNXfmU5qmtwqkd36mployEk.jpg,,"Music, Drama, Animation",,Australia,English,"dream, classical music, violinist, music film, short film, youtuber, animation, twosetviolin"
876,"https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_UX67_CR0,0,67,98_AL_.jpg",fantasia,1940,G,125 min,7.7,A collection of animated interpretations of great works of Western classical music.,96.0,88662,76408097.0,1044803,Fantasia,0.0,0,Released,2022-10-04,0,5,False,/hCPEq37AruZrYaGYKtmGmTqhQ3C.jpg,0,,,xx,fantasia,A look into a world in which reality slowly blends with dreamy imaginations.,0.6,/1Bs5VkclA753zlkHztZ6fLWXiiC.jpg,IS THIS THE REAL LIFE?,,,,No Language,
876,"https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_UX67_CR0,0,67,98_AL_.jpg",fantasia,1940,G,125 min,7.7,A collection of animated interpretations of great works of Western classical music.,96.0,88662,76408097.0,1321116,Fantasia,0.0,0,Released,2024-07-16,0,4,False,,53,,,pt,fantasia,Two college students work together on a new video project.,1.4,/tlsQh7NgCRCgOsr6KTPj1tGf6nR.jpg,It's not what it seems.,Drama,,Brazil,Portuguese,
876,"https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_UX67_CR0,0,67,98_AL_.jpg",fantasia,1940,G,125 min,7.7,A collection of animated interpretations of great works of Western classical music.,96.0,88662,76408097.0,1302680,Fantasia,0.0,0,Released,1973-11-10,0,125,False,,0,,tt29431259,ja,fantasia,"A 1973 musical film released by Toho-Towa, directed by Masanori Hata, Shôhei lImamura, Kei Kumai, Jun'ya Satô, Isao Takahata, Takeshi Kitano & Akira Kurosawa. A series of eight famous pieces of classical music, conducted by Leopold Stokowski and interpreted in Toys and Plush by Diecast Stories team of artists.",0.0,,,Animation,TOHO-TOWA,Japan,Japanese,
876,"https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_UX67_CR0,0,67,98_AL_.jpg",fantasia,1940,G,125 min,7.7,A collection of animated interpretations of great works of Western classical music.,96.0,88662,76408097.0,869280,Fantasy,0.0,0,In Production,,0,0,False,,0,,,fi,fantasia,A look inside the mind of  young female bartender after experiencing verbal sexual assault.,0.6,,Just another shift,,,,Finnish,
876,"https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_UX67_CR0,0,67,98_AL_.jpg",fantasia,1940,G,125 min,7.7,A collection of animated interpretations of great works of Western classical music.,96.0,88662,76408097.0,856168,Fantasia,0.0,0,Released,2012-01-26,0,0,True,,0,,,en,fantasia,"Max Cool presents Fantasia, a dreamy, sexy world where Bluebird vixens Stacey Saran, Kaia Kane, Darina, Roxy Taggert, Cindy Behr, Paige Ashley and Elle Brooke all play. Is this heaven? Or only a dream?",0.6,/xkd6VCrd6HYiHIuNxlk9BPokelM.jpg,,,Bluebird Films,,,
876,"https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_UX67_CR0,0,67,98_AL_.jpg",fantasia,1940,G,125 min,7.7,A collection of animated interpretations of great works of Western classical music.,96.0,88662,76408097.0,813811,Fantasia,0.0,0,Released,2016-08-28,0,5,False,,0,,,en,fantasia,"2700 handcrafted still pictures in 18 FPS, shot with a Canon EOS 600D. Animated with Dragonframe, and edited with Sony Vegas Pro.",0.6,/hKrlKClSwXpNwzeQL5IMvEj5jMv.jpg,,Animation,,,No Language,
877,"https://m.media-amazon.com/images/M/MV5BYjllMmE0Y2YtYWIwZi00OWY1LWJhNWItYzM2MmNiYmFiZmRmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",the invisible man,1933,TV-PG,71 min,7.7,"A scientist finds a way of becoming invisible, but in doing so, he becomes murderously insane.",87.0,30683,,570670,The Invisible Man,7.129,5282,Released,2020-02-26,144492724,124,False,/tweDJNQzBGgsWVF5MC8JhSAk07p.jpg,7000000,https://www.theinvisiblemanmovie.com/,tt1051906,en,the invisible man,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",22.738,/5EufsDwXdY2CVttYOk2WtYhgKpa.jpg,What You Can't See Can Hurt You,"Thriller, Science Fiction, Horror","Blumhouse Productions, Universal Pictures, Goalpost Pictures, Nervous Tick, Screen Australia","Australia, United States of America",English,"based on novel or book, pregnancy, architect, fake suicide, stalker, murder, domestic abuse, scientist, police detective, death, invisible person, mental hospital, woman in peril, invisible man"
877,"https://m.media-amazon.com/images/M/MV5BYjllMmE0Y2YtYWIwZi00OWY1LWJhNWItYzM2MmNiYmFiZmRmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",the invisible man,1933,TV-PG,71 min,7.7,"A scientist finds a way of becoming invisible, but in doing so, he becomes murderously insane.",87.0,30683,,10787,The Invisible Man,7.518,731,Released,1933-11-03,0,71,False,/qLgG1VEnUydEsclNPkjxzKdnZy8.jpg,328000,,tt0024184,en,the invisible man,"Working in Dr. Cranley's laboratory, scientist Jack Griffin was always given the latitude to conduct some of his own experiments. His sudden departure, however, has Cranley's daughter Flora worried about him. Griffin has taken a room at the nearby Lion's Head Inn, hoping to reverse an experiment he conducted on himself that made him invisible. But the experimental drug has also warped his mind, making him aggressive and dangerous. He's prepared to do whatever it takes to restore his appearance.",17.645,/a8WoUk92OLHnU5sODmdGaOi5iaH.jpg,H.G. Wells' Fantastic Out Of This World Show!,"Horror, Science Fiction",Universal Pictures,United States of America,English,"based on novel or book, insanity, chemical, train accident, mad scientist, murder, fugitive, snow, black and white, chemist, scientist, invisible, pre-code, invisible person, invisibility, manhunt, experiment gone awry, invisible man"
877,"https://m.media-amazon.com/images/M/MV5BYjllMmE0Y2YtYWIwZi00OWY1LWJhNWItYzM2MmNiYmFiZmRmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",the invisible man,1933,TV-PG,71 min,7.7,"A scientist finds a way of becoming invisible, but in doing so, he becomes murderously insane.",87.0,30683,,503658,The Invisible Man,5.0,3,Released,2017-12-12,0,88,False,/iuSoAlLdZ0vhjpoT9AiDjvtrAEb.jpg,50000,,tt7651078,en,the invisible man,"A modern retelling of H.G. Wells classic novel, The Invisible Man. Motivated by the death of his son, Griffin, a brilliant but eccentric scientist discovers a method to invisibility.",0.628,/aOkwiTLVVN6BZMSZENg1dC5dQt3.jpg,,Science Fiction,Theatrical Arts International,United States of America,English,"based on novel or book, remake, invisible person, invisible man, low budget"
877,"https://m.media-amazon.com/images/M/MV5BYjllMmE0Y2YtYWIwZi00OWY1LWJhNWItYzM2MmNiYmFiZmRmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",the invisible man,1933,TV-PG,71 min,7.7,"A scientist finds a way of becoming invisible, but in doing so, he becomes murderously insane.",87.0,30683,,725056,The Invisible Man,10.0,1,Released,1975-05-06,0,73,False,,0,,tt0073178,en,the invisible man,"Inspired by the original 1897 novel by H.G. Wells, the pilot film depicts Daniel Westin working for a company called the Klae Corporation, which is doing experiments in teleportation. He discovers the side effect of his work is the ability to turn objects invisible.",1.576,/ecdp4XeWgq7XilAZKw1wSKtmGBi.jpg,,"Science Fiction, TV Movie","Silverton Productions, Universal Television",United States of America,,
877,"https://m.media-amazon.com/images/M/MV5BYjllMmE0Y2YtYWIwZi00OWY1LWJhNWItYzM2MmNiYmFiZmRmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",the invisible man,1933,TV-PG,71 min,7.7,"A scientist finds a way of becoming invisible, but in doing so, he becomes murderously insane.",87.0,30683,,1386879,The Invisible Man,0.0,0,Released,2000-09-06,0,89,False,/4rnMrwKZ3cu3HYeNhDYHRd2tRl7.jpg,0,,tt0220238,en,the invisible man,A thief is given the means to become invisible and ends up working for a government agency.,0.6,/oiUSoX4ADypw9RSVCgnkUcF2VZa.jpg,An impressive human experiment. The ultimate secret weapon.,"Science Fiction, Action, Adventure, Comedy","USA Cable Entertainment, Stu Segall Productions",United States of America,English,tv pilot
877,"https://m.media-amazon.com/images/M/MV5BYjllMmE0Y2YtYWIwZi00OWY1LWJhNWItYzM2MmNiYmFiZmRmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",the invisible man,1933,TV-PG,71 min,7.7,"A scientist finds a way of becoming invisible, but in doing so, he becomes murderously insane.",87.0,30683,,503118,The Invisible Man,0.0,0,Released,2003-01-01,0,18,False,,0,http://mikehoolboom.com/?p=392,,en,the invisible man,"The journey of a someone in search of his roots. He is pursued by his childhood self who has already written his own future, and foretells the amnesia which will doom this traveling. Here is a life made of pictures, an allegory and reflection of life inside ‘the society of the spectacle.’",0.6,/lMLRVEuAufCORjMKxkNGq73DOAa.jpg,,,,Canada,English,
